source,source_id,title,url,year,phrase,extra,original_url,target_url,target_kind,tier,priority_reason,resolver_status,resolver_detail,resolver_candidates
mathoverflow,73075,A recommended roadmap into inner models,https://mathoverflow.net/questions/73075/a-recommended-roadmap-into-inner-models,,reference-request,score=23 | tags=set-theory|reference-request,https://mathoverflow.net/questions/73075/a-recommended-roadmap-into-inner-models,https://mathoverflow.net/questions/73075/a-recommended-roadmap-into-inner-models,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/73075/a-recommended-roadmap-into-inner-models""]"
mathoverflow,247526,Why do homotopy theorists care whether or not $BP$ is $E_\infty$?,https://mathoverflow.net/questions/247526/why-do-homotopy-theorists-care-whether-or-not-bp-is-e-infty,,reference-request,score=23 | tags=reference-request|soft-question|homotopy-theory|stable-homotopy,https://mathoverflow.net/questions/247526/why-do-homotopy-theorists-care-whether-or-not-bp-is-e-infty,https://mathoverflow.net/questions/247526/why-do-homotopy-theorists-care-whether-or-not-bp-is-e-infty,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/247526/why-do-homotopy-theorists-care-whether-or-not-bp-is-e-infty""]"
mathoverflow,17138,Dirichlet and the prime number theorem,https://mathoverflow.net/questions/17138/dirichlet-and-the-prime-number-theorem,,reference-request,score=23 | tags=nt.number-theory|ho.history-overview|reference-request,https://mathoverflow.net/questions/17138/dirichlet-and-the-prime-number-theorem,https://mathoverflow.net/questions/17138/dirichlet-and-the-prime-number-theorem,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/17138/dirichlet-and-the-prime-number-theorem""]"
mathoverflow,198991,Communal problem books,https://mathoverflow.net/questions/198991/communal-problem-books,,reference-request,score=23 | tags=reference-request|ho.history-overview,https://mathoverflow.net/questions/198991/communal-problem-books,https://mathoverflow.net/questions/198991/communal-problem-books,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/198991/communal-problem-books""]"
mathoverflow,196728,fake $S^{2k}\times S^{2k}$,https://mathoverflow.net/questions/196728/fake-s2k-times-s2k,,reference-request,score=23 | tags=reference-request|at.algebraic-topology|dg.differential-geometry|gt.geometric-topology,https://mathoverflow.net/questions/196728/fake-s2k-times-s2k,https://mathoverflow.net/questions/196728/fake-s2k-times-s2k,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/196728/fake-s2k-times-s2k""]"
mathoverflow,429338,Covering the unit sphere in $\mathbf{R}^n$ with $2n$ congruent disks,https://mathoverflow.net/questions/429338/covering-the-unit-sphere-in-mathbfrn-with-2n-congruent-disks,,reference-request,score=23 | tags=reference-request|discrete-geometry|convex-geometry|convex-polytopes|sphere-packing,https://mathoverflow.net/questions/429338/covering-the-unit-sphere-in-mathbfrn-with-2n-congruent-disks,https://mathoverflow.net/questions/429338/covering-the-unit-sphere-in-mathbfrn-with-2n-congruent-disks,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/429338/covering-the-unit-sphere-in-mathbfrn-with-2n-congruent-disks""]"
mathoverflow,395787,Is there any non-commutative ring such that every element other than the identity is a zero divisor?,https://mathoverflow.net/questions/395787/is-there-any-non-commutative-ring-such-that-every-element-other-than-the-identit,,reference-request,score=23 | tags=reference-request|ra.rings-and-algebras|noncommutative-algebra|noncommutative-rings,https://mathoverflow.net/questions/395787/is-there-any-non-commutative-ring-such-that-every-element-other-than-the-identit,https://mathoverflow.net/questions/395787/is-there-any-non-commutative-ring-such-that-every-element-other-than-the-identit,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/395787/is-there-any-non-commutative-ring-such-that-every-element-other-than-the-identit""]"
mathoverflow,238816,"Classification of fake (quaternionic, octonionic) projective spaces",https://mathoverflow.net/questions/238816/classification-of-fake-quaternionic-octonionic-projective-spaces,,reference-request,score=23 | tags=reference-request|at.algebraic-topology|gt.geometric-topology|surgery-theory,https://mathoverflow.net/questions/238816/classification-of-fake-quaternionic-octonionic-projective-spaces,https://mathoverflow.net/questions/238816/classification-of-fake-quaternionic-octonionic-projective-spaces,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/238816/classification-of-fake-quaternionic-octonionic-projective-spaces""]"
mathoverflow,360906,Moments of Pl&#252;cker coordinates on complex Grassmannian,https://mathoverflow.net/questions/360906/moments-of-pl%c3%bccker-coordinates-on-complex-grassmannian,,reference-request,score=23 | tags=reference-request|rt.representation-theory|harmonic-analysis|random-matrices|automorphic-forms,https://mathoverflow.net/questions/360906/moments-of-pl%c3%bccker-coordinates-on-complex-grassmannian,https://mathoverflow.net/questions/360906/moments-of-pl%c3%bccker-coordinates-on-complex-grassmannian,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/360906/moments-of-pl%c3%bccker-coordinates-on-complex-grassmannian""]"
mathoverflow,184606,Geodesics in finite groups,https://mathoverflow.net/questions/184606/geodesics-in-finite-groups,,reference-request,score=23 | tags=reference-request|lie-groups|finite-groups|integral-transforms|inverse-problems,https://mathoverflow.net/questions/184606/geodesics-in-finite-groups,https://mathoverflow.net/questions/184606/geodesics-in-finite-groups,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/184606/geodesics-in-finite-groups""]"
mathoverflow,320221,&quot;Matchmaking website&quot; for project-specific mathematical collaborations,https://mathoverflow.net/questions/320221/matchmaking-website-for-project-specific-mathematical-collaborations,,reference-request,score=23 | tags=reference-request|soft-question|career,https://mathoverflow.net/questions/320221/matchmaking-website-for-project-specific-mathematical-collaborations,https://mathoverflow.net/questions/320221/matchmaking-website-for-project-specific-mathematical-collaborations,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/320221/matchmaking-website-for-project-specific-mathematical-collaborations""]"
mathoverflow,383579,Which great mathematicians were also historians of mathematics?,https://mathoverflow.net/questions/383579/which-great-mathematicians-were-also-historians-of-mathematics,,reference-request,score=22 | tags=reference-request|ho.history-overview|big-list,https://mathoverflow.net/questions/383579/which-great-mathematicians-were-also-historians-of-mathematics,https://mathoverflow.net/questions/383579/which-great-mathematicians-were-also-historians-of-mathematics,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/383579/which-great-mathematicians-were-also-historians-of-mathematics""]"
mathoverflow,371750,"Cardioid-looking curve, does it have a name?",https://mathoverflow.net/questions/371750/cardioid-looking-curve-does-it-have-a-name,,reference-request,score=22 | tags=reference-request|cv.complex-variables|terminology|curves,https://mathoverflow.net/questions/371750/cardioid-looking-curve-does-it-have-a-name,https://mathoverflow.net/questions/371750/cardioid-looking-curve-does-it-have-a-name,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/371750/cardioid-looking-curve-does-it-have-a-name""]"
mathoverflow,14278,"Haar measure on a quotient, References for",https://mathoverflow.net/questions/14278/haar-measure-on-a-quotient-references-for,,reference-request,score=22 | tags=reference-request|measure-theory|haar-measure|topological-groups,https://mathoverflow.net/questions/14278/haar-measure-on-a-quotient-references-for,https://mathoverflow.net/questions/14278/haar-measure-on-a-quotient-references-for,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/14278/haar-measure-on-a-quotient-references-for""]"
mathoverflow,154326,Where are Georg Cantor&#39;s Original Manuscripts?,https://mathoverflow.net/questions/154326/where-are-georg-cantors-original-manuscripts,,reference-request,score=22 | tags=reference-request|set-theory|soft-question|ho.history-overview,https://mathoverflow.net/questions/154326/where-are-georg-cantors-original-manuscripts,https://mathoverflow.net/questions/154326/where-are-georg-cantors-original-manuscripts,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/154326/where-are-georg-cantors-original-manuscripts""]"
mathoverflow,206613,How to learn QFT from mathematical perspective?,https://mathoverflow.net/questions/206613/how-to-learn-qft-from-mathematical-perspective,,reference-request,score=22 | tags=reference-request|quantum-field-theory,https://mathoverflow.net/questions/206613/how-to-learn-qft-from-mathematical-perspective,https://mathoverflow.net/questions/206613/how-to-learn-qft-from-mathematical-perspective,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/206613/how-to-learn-qft-from-mathematical-perspective""]"
mathoverflow,70248,Searching for an unabridged proof of &quot;The Basic Theorem of Morse Theory&quot;,https://mathoverflow.net/questions/70248/searching-for-an-unabridged-proof-of-the-basic-theorem-of-morse-theory,,reference-request,score=22 | tags=morse-theory|reference-request|differential-topology|gt.geometric-topology,https://mathoverflow.net/questions/70248/searching-for-an-unabridged-proof-of-the-basic-theorem-of-morse-theory,https://mathoverflow.net/questions/70248/searching-for-an-unabridged-proof-of-the-basic-theorem-of-morse-theory,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/70248/searching-for-an-unabridged-proof-of-the-basic-theorem-of-morse-theory""]"
mathoverflow,384803,Graph theory from a category theory perspective,https://mathoverflow.net/questions/384803/graph-theory-from-a-category-theory-perspective,,reference-request,score=22 | tags=reference-request|ct.category-theory|graph-theory,https://mathoverflow.net/questions/384803/graph-theory-from-a-category-theory-perspective,https://mathoverflow.net/questions/384803/graph-theory-from-a-category-theory-perspective,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/384803/graph-theory-from-a-category-theory-perspective""]"
mathoverflow,139021,Good reference for studying operads?,https://mathoverflow.net/questions/139021/good-reference-for-studying-operads,,reference-request,score=22 | tags=reference-request|operads,https://mathoverflow.net/questions/139021/good-reference-for-studying-operads,https://mathoverflow.net/questions/139021/good-reference-for-studying-operads,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/139021/good-reference-for-studying-operads""]"
mathoverflow,191116,Joyal&#39;s letter to Grothendieck,https://mathoverflow.net/questions/191116/joyals-letter-to-grothendieck,,reference-request,score=22 | tags=reference-request|homotopy-theory|model-categories,https://mathoverflow.net/questions/191116/joyals-letter-to-grothendieck,https://mathoverflow.net/questions/191116/joyals-letter-to-grothendieck,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/191116/joyals-letter-to-grothendieck""]"
mathoverflow,347951,Boardman&#39;s thesis or mimeographed notes,https://mathoverflow.net/questions/347951/boardmans-thesis-or-mimeographed-notes,,reference-request,score=22 | tags=reference-request|at.algebraic-topology|stable-homotopy|paper-request,https://mathoverflow.net/questions/347951/boardmans-thesis-or-mimeographed-notes,https://mathoverflow.net/questions/347951/boardmans-thesis-or-mimeographed-notes,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/347951/boardmans-thesis-or-mimeographed-notes""]"
mathoverflow,237959,"Who proved that $l^1$ and $L^1[0,1]$ are not isomorphic?",https://mathoverflow.net/questions/237959/who-proved-that-l1-and-l10-1-are-not-isomorphic,,reference-request,score=22 | tags=reference-request|banach-spaces,https://mathoverflow.net/questions/237959/who-proved-that-l1-and-l10-1-are-not-isomorphic,https://mathoverflow.net/questions/237959/who-proved-that-l1-and-l10-1-are-not-isomorphic,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/237959/who-proved-that-l1-and-l10-1-are-not-isomorphic""]"
mathoverflow,69817,Surface equivalent of catenary curve,https://mathoverflow.net/questions/69817/surface-equivalent-of-catenary-curve,,reference-request,score=22 | tags=calculus-of-variations|classical-mechanics|geometric-analysis|recreational-mathematics|reference-request,https://mathoverflow.net/questions/69817/surface-equivalent-of-catenary-curve,https://mathoverflow.net/questions/69817/surface-equivalent-of-catenary-curve,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/69817/surface-equivalent-of-catenary-curve""]"
mathoverflow,117595,"Points in sites (etale, fppf, ... )",https://mathoverflow.net/questions/117595/points-in-sites-etale-fppf,,reference-request,score=22 | tags=ag.algebraic-geometry|reference-request|etale-cohomology|grothendieck-topology|sites,https://mathoverflow.net/questions/117595/points-in-sites-etale-fppf,https://mathoverflow.net/questions/117595/points-in-sites-etale-fppf,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/117595/points-in-sites-etale-fppf""]"
mathoverflow,278003,Why doesn&#39;t this construction of the tangent space work for non-Riemannian metric manifolds?,https://mathoverflow.net/questions/278003/why-doesnt-this-construction-of-the-tangent-space-work-for-non-riemannian-metri,,reference-request,score=22 | tags=reference-request|dg.differential-geometry|mg.metric-geometry|riemannian-geometry|finsler-geometry,https://mathoverflow.net/questions/278003/why-doesnt-this-construction-of-the-tangent-space-work-for-non-riemannian-metri,https://mathoverflow.net/questions/278003/why-doesnt-this-construction-of-the-tangent-space-work-for-non-riemannian-metri,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/278003/why-doesnt-this-construction-of-the-tangent-space-work-for-non-riemannian-metri""]"
mathoverflow,86562,Non standard Algebraic Topology,https://mathoverflow.net/questions/86562/non-standard-algebraic-topology,,reference-request,score=22 | tags=reference-request|nonstandard-analysis|at.algebraic-topology|lo.logic,https://mathoverflow.net/questions/86562/non-standard-algebraic-topology,https://mathoverflow.net/questions/86562/non-standard-algebraic-topology,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/86562/non-standard-algebraic-topology""]"
mathoverflow,112303,Signal processing reference for pure mathematician,https://mathoverflow.net/questions/112303/signal-processing-reference-for-pure-mathematician,,reference-request,score=22 | tags=reference-request|textbook-recommendation|applications|signal-analysis,https://mathoverflow.net/questions/112303/signal-processing-reference-for-pure-mathematician,https://mathoverflow.net/questions/112303/signal-processing-reference-for-pure-mathematician,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/112303/signal-processing-reference-for-pure-mathematician""]"
mathoverflow,36080,Geometric interpretation of exceptional symmetric spaces,https://mathoverflow.net/questions/36080/geometric-interpretation-of-exceptional-symmetric-spaces,,reference-request,score=22 | tags=reference-request|mg.metric-geometry|lie-groups|symmetric-spaces|exceptional-groups,https://mathoverflow.net/questions/36080/geometric-interpretation-of-exceptional-symmetric-spaces,https://mathoverflow.net/questions/36080/geometric-interpretation-of-exceptional-symmetric-spaces,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/36080/geometric-interpretation-of-exceptional-symmetric-spaces""]"
mathoverflow,450671,Roadmap to Ergodic Theory,https://mathoverflow.net/questions/450671/roadmap-to-ergodic-theory,,reference-request,score=22 | tags=reference-request|pr.probability|ds.dynamical-systems|ergodic-theory|learning-roadmap,https://mathoverflow.net/questions/450671/roadmap-to-ergodic-theory,https://mathoverflow.net/questions/450671/roadmap-to-ergodic-theory,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/450671/roadmap-to-ergodic-theory""]"
mathoverflow,405617,A mysterious paper of Stallings that was supposed to appear in the Annals,https://mathoverflow.net/questions/405617/a-mysterious-paper-of-stallings-that-was-supposed-to-appear-in-the-annals,,reference-request,score=22 | tags=reference-request|gt.geometric-topology|soft-question,https://mathoverflow.net/questions/405617/a-mysterious-paper-of-stallings-that-was-supposed-to-appear-in-the-annals,https://mathoverflow.net/questions/405617/a-mysterious-paper-of-stallings-that-was-supposed-to-appear-in-the-annals,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/405617/a-mysterious-paper-of-stallings-that-was-supposed-to-appear-in-the-annals""]"
mathoverflow,380490,Does every 5-celled animal tile the plane?,https://mathoverflow.net/questions/380490/does-every-5-celled-animal-tile-the-plane,,reference-request,score=22 | tags=reference-request|discrete-geometry|tiling|polyomino,https://mathoverflow.net/questions/380490/does-every-5-celled-animal-tile-the-plane,https://mathoverflow.net/questions/380490/does-every-5-celled-animal-tile-the-plane,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/380490/does-every-5-celled-animal-tile-the-plane""]"
mathoverflow,134443,Are there &quot;chain complexes&quot; and &quot;homology groups&quot; taking values in pairs of topological spaces?,https://mathoverflow.net/questions/134443/are-there-chain-complexes-and-homology-groups-taking-values-in-pairs-of-topo,,reference-request,score=22 | tags=at.algebraic-topology|chain-complexes|reference-request|gn.general-topology,https://mathoverflow.net/questions/134443/are-there-chain-complexes-and-homology-groups-taking-values-in-pairs-of-topo,https://mathoverflow.net/questions/134443/are-there-chain-complexes-and-homology-groups-taking-values-in-pairs-of-topo,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/134443/are-there-chain-complexes-and-homology-groups-taking-values-in-pairs-of-topo""]"
mathoverflow,307968,Lebesgue measure theory applications,https://mathoverflow.net/questions/307968/lebesgue-measure-theory-applications,,reference-request,score=21 | tags=reference-request|measure-theory|big-list|lebesgue-measure,https://mathoverflow.net/questions/307968/lebesgue-measure-theory-applications,https://mathoverflow.net/questions/307968/lebesgue-measure-theory-applications,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/307968/lebesgue-measure-theory-applications""]"
mathoverflow,11375,CW-structures and Morse functions: a reference request,https://mathoverflow.net/questions/11375/cw-structures-and-morse-functions-a-reference-request,,reference-request,score=21 | tags=gt.geometric-topology|morse-theory|homology|dg.differential-geometry|reference-request,https://mathoverflow.net/questions/11375/cw-structures-and-morse-functions-a-reference-request,https://mathoverflow.net/questions/11375/cw-structures-and-morse-functions-a-reference-request,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/11375/cw-structures-and-morse-functions-a-reference-request""]"
mathoverflow,379107,Are functor categories with triangulated codomains themselves triangulated?,https://mathoverflow.net/questions/379107/are-functor-categories-with-triangulated-codomains-themselves-triangulated,,reference-request,score=21 | tags=reference-request|ct.category-theory|triangulated-categories,https://mathoverflow.net/questions/379107/are-functor-categories-with-triangulated-codomains-themselves-triangulated,https://mathoverflow.net/questions/379107/are-functor-categories-with-triangulated-codomains-themselves-triangulated,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/379107/are-functor-categories-with-triangulated-codomains-themselves-triangulated""]"
mathoverflow,37602,Polynomial invariants of the exceptional Weyl groups,https://mathoverflow.net/questions/37602/polynomial-invariants-of-the-exceptional-weyl-groups,,reference-request,score=21 | tags=reference-request|lie-groups|lie-algebras|weyl-group|invariant-theory,https://mathoverflow.net/questions/37602/polynomial-invariants-of-the-exceptional-weyl-groups,https://mathoverflow.net/questions/37602/polynomial-invariants-of-the-exceptional-weyl-groups,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/37602/polynomial-invariants-of-the-exceptional-weyl-groups""]"
mathoverflow,90297,Topological spaces made by identifying opposite faces of a cube?,https://mathoverflow.net/questions/90297/topological-spaces-made-by-identifying-opposite-faces-of-a-cube,,reference-request,score=21 | tags=gt.geometric-topology|reference-request,https://mathoverflow.net/questions/90297/topological-spaces-made-by-identifying-opposite-faces-of-a-cube,https://mathoverflow.net/questions/90297/topological-spaces-made-by-identifying-opposite-faces-of-a-cube,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/90297/topological-spaces-made-by-identifying-opposite-faces-of-a-cube""]"
mathoverflow,78813,Binomial Expansion for non-commutative setting,https://mathoverflow.net/questions/78813/binomial-expansion-for-non-commutative-setting,,reference-request,score=21 | tags=reference-request|ra.rings-and-algebras|noncommutative-algebra,https://mathoverflow.net/questions/78813/binomial-expansion-for-non-commutative-setting,https://mathoverflow.net/questions/78813/binomial-expansion-for-non-commutative-setting,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/78813/binomial-expansion-for-non-commutative-setting""]"
mathoverflow,202458,How do I apply the Boolean Prime Ideal Theorem?,https://mathoverflow.net/questions/202458/how-do-i-apply-the-boolean-prime-ideal-theorem,,reference-request,score=21 | tags=reference-request|lo.logic|ra.rings-and-algebras|axiom-of-choice|boolean-algebras,https://mathoverflow.net/questions/202458/how-do-i-apply-the-boolean-prime-ideal-theorem,https://mathoverflow.net/questions/202458/how-do-i-apply-the-boolean-prime-ideal-theorem,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/202458/how-do-i-apply-the-boolean-prime-ideal-theorem""]"
mathoverflow,64419,"Explicit formula for the trace of an unramified principal series representation of $\operatorname{GL}(n,K)$, $K$ $p$-adic",https://mathoverflow.net/questions/64419/explicit-formula-for-the-trace-of-an-unramified-principal-series-representation,,reference-request,score=21 | tags=nt.number-theory|rt.representation-theory|reductive-groups|reference-request,https://mathoverflow.net/questions/64419/explicit-formula-for-the-trace-of-an-unramified-principal-series-representation,https://mathoverflow.net/questions/64419/explicit-formula-for-the-trace-of-an-unramified-principal-series-representation,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/64419/explicit-formula-for-the-trace-of-an-unramified-principal-series-representation""]"
mathoverflow,365361,A royal road to Coulomb branches of 3D $\mathcal{N}=4$ gauge theories,https://mathoverflow.net/questions/365361/a-royal-road-to-coulomb-branches-of-3d-mathcaln-4-gauge-theories,,reference-request,score=21 | tags=ag.algebraic-geometry|reference-request|rt.representation-theory|mp.mathematical-physics|sg.symplectic-geometry,https://mathoverflow.net/questions/365361/a-royal-road-to-coulomb-branches-of-3d-mathcaln-4-gauge-theories,https://mathoverflow.net/questions/365361/a-royal-road-to-coulomb-branches-of-3d-mathcaln-4-gauge-theories,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/365361/a-royal-road-to-coulomb-branches-of-3d-mathcaln-4-gauge-theories""]"
mathoverflow,206645,On a result attributed to W. Ljunggren and T. Nagell,https://mathoverflow.net/questions/206645/on-a-result-attributed-to-w-ljunggren-and-t-nagell,,reference-request,score=21 | tags=nt.number-theory|reference-request|diophantine-equations,https://mathoverflow.net/questions/206645/on-a-result-attributed-to-w-ljunggren-and-t-nagell,https://mathoverflow.net/questions/206645/on-a-result-attributed-to-w-ljunggren-and-t-nagell,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/206645/on-a-result-attributed-to-w-ljunggren-and-t-nagell""]"
mathoverflow,179371,What arrangement of unit cubes minimizes surface area?,https://mathoverflow.net/questions/179371/what-arrangement-of-unit-cubes-minimizes-surface-area,,reference-request,score=21 | tags=nt.number-theory|reference-request|discrete-geometry,https://mathoverflow.net/questions/179371/what-arrangement-of-unit-cubes-minimizes-surface-area,https://mathoverflow.net/questions/179371/what-arrangement-of-unit-cubes-minimizes-surface-area,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/179371/what-arrangement-of-unit-cubes-minimizes-surface-area""]"
mathoverflow,66641,"Relation between monads, operads and algebraic theories",https://mathoverflow.net/questions/66641/relation-between-monads-operads-and-algebraic-theories,,reference-request,score=21 | tags=ct.category-theory|universal-algebra|monads|operads|reference-request,https://mathoverflow.net/questions/66641/relation-between-monads-operads-and-algebraic-theories,https://mathoverflow.net/questions/66641/relation-between-monads-operads-and-algebraic-theories,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/66641/relation-between-monads-operads-and-algebraic-theories""]"
mathoverflow,46521,Formality of classifying spaces,https://mathoverflow.net/questions/46521/formality-of-classifying-spaces,,reference-request,score=21 | tags=reference-request|equivariant|differential-graded-algebras|classifying-spaces|a-infinity-algebras,https://mathoverflow.net/questions/46521/formality-of-classifying-spaces,https://mathoverflow.net/questions/46521/formality-of-classifying-spaces,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/46521/formality-of-classifying-spaces""]"
mathoverflow,139312,Online high quality colloquium talks,https://mathoverflow.net/questions/139312/online-high-quality-colloquium-talks,,reference-request,score=21 | tags=reference-request|soft-question|big-list|gm.general-mathematics|online-resources,https://mathoverflow.net/questions/139312/online-high-quality-colloquium-talks,https://mathoverflow.net/questions/139312/online-high-quality-colloquium-talks,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/139312/online-high-quality-colloquium-talks""]"
mathoverflow,37679,Erik Westzynthius&#39;s cool upper bound argument: update?,https://mathoverflow.net/questions/37679/erik-westzynthiuss-cool-upper-bound-argument-update,,reference-request,score=21 | tags=nt.number-theory|reference-request|sieve-theory,https://mathoverflow.net/questions/37679/erik-westzynthiuss-cool-upper-bound-argument-update,https://mathoverflow.net/questions/37679/erik-westzynthiuss-cool-upper-bound-argument-update,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/37679/erik-westzynthiuss-cool-upper-bound-argument-update""]"
mathoverflow,381726,"Relationship between enriched, internal, and fibered categories",https://mathoverflow.net/questions/381726/relationship-between-enriched-internal-and-fibered-categories,,reference-request,score=21 | tags=reference-request|ct.category-theory|enriched-category-theory|fibered-categories|internal-categories,https://mathoverflow.net/questions/381726/relationship-between-enriched-internal-and-fibered-categories,https://mathoverflow.net/questions/381726/relationship-between-enriched-internal-and-fibered-categories,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/381726/relationship-between-enriched-internal-and-fibered-categories""]"
mathoverflow,7537,Two conjectures by Gabber on Brauer and Picard groups,https://mathoverflow.net/questions/7537/two-conjectures-by-gabber-on-brauer-and-picard-groups,,reference-request,score=21 | tags=arithmetic-geometry|ag.algebraic-geometry|ac.commutative-algebra|reference-request,https://mathoverflow.net/questions/7537/two-conjectures-by-gabber-on-brauer-and-picard-groups,https://mathoverflow.net/questions/7537/two-conjectures-by-gabber-on-brauer-and-picard-groups,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/7537/two-conjectures-by-gabber-on-brauer-and-picard-groups""]"
mathoverflow,339214,Applications of number theory in dynamical systems,https://mathoverflow.net/questions/339214/applications-of-number-theory-in-dynamical-systems,,reference-request,score=21 | tags=nt.number-theory|reference-request|ds.dynamical-systems,https://mathoverflow.net/questions/339214/applications-of-number-theory-in-dynamical-systems,https://mathoverflow.net/questions/339214/applications-of-number-theory-in-dynamical-systems,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/339214/applications-of-number-theory-in-dynamical-systems""]"
mathoverflow,173047,Covering a set with geometric progressions,https://mathoverflow.net/questions/173047/covering-a-set-with-geometric-progressions,,reference-request,score=21 | tags=nt.number-theory|reference-request|analytic-number-theory|asymptotics|covering,https://mathoverflow.net/questions/173047/covering-a-set-with-geometric-progressions,https://mathoverflow.net/questions/173047/covering-a-set-with-geometric-progressions,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/173047/covering-a-set-with-geometric-progressions""]"
