source,source_id,title,url,year,phrase,extra,original_url,target_url,target_kind,tier,priority_reason,resolver_status,resolver_detail,resolver_candidates
mathoverflow,165466,Spectral Sequences reference,https://mathoverflow.net/questions/165466/spectral-sequences-reference,,reference-request,score=15 | tags=reference-request|at.algebraic-topology|homological-algebra,https://mathoverflow.net/questions/165466/spectral-sequences-reference,https://mathoverflow.net/questions/165466/spectral-sequences-reference,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/165466/spectral-sequences-reference""]"
mathoverflow,30646,How to locate the paper that established Robinson Arithmetic?,https://mathoverflow.net/questions/30646/how-to-locate-the-paper-that-established-robinson-arithmetic,,reference-request,score=15 | tags=reference-request|lo.logic|proof-theory|theories-of-arithmetic|paper-request,https://mathoverflow.net/questions/30646/how-to-locate-the-paper-that-established-robinson-arithmetic,https://mathoverflow.net/questions/30646/how-to-locate-the-paper-that-established-robinson-arithmetic,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/30646/how-to-locate-the-paper-that-established-robinson-arithmetic""]"
mathoverflow,47421,How to calculate the Feigenbaum constant to high precision?,https://mathoverflow.net/questions/47421/how-to-calculate-the-feigenbaum-constant-to-high-precision,,reference-request,score=15 | tags=reference-request|ds.dynamical-systems,https://mathoverflow.net/questions/47421/how-to-calculate-the-feigenbaum-constant-to-high-precision,https://mathoverflow.net/questions/47421/how-to-calculate-the-feigenbaum-constant-to-high-precision,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/47421/how-to-calculate-the-feigenbaum-constant-to-high-precision""]"
mathoverflow,350351,presentability rank of categories of coalgebras,https://mathoverflow.net/questions/350351/presentability-rank-of-categories-of-coalgebras,,reference-request,score=15 | tags=reference-request|ct.category-theory|coalgebras|accessible-categories,https://mathoverflow.net/questions/350351/presentability-rank-of-categories-of-coalgebras,https://mathoverflow.net/questions/350351/presentability-rank-of-categories-of-coalgebras,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/350351/presentability-rank-of-categories-of-coalgebras""]"
mathoverflow,402480,English name and references for a combinatorial puzzle from Japan,https://mathoverflow.net/questions/402480/english-name-and-references-for-a-combinatorial-puzzle-from-japan,,reference-request,score=15 | tags=reference-request|co.combinatorics|terminology|puzzle,https://mathoverflow.net/questions/402480/english-name-and-references-for-a-combinatorial-puzzle-from-japan,https://mathoverflow.net/questions/402480/english-name-and-references-for-a-combinatorial-puzzle-from-japan,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/402480/english-name-and-references-for-a-combinatorial-puzzle-from-japan""]"
mathoverflow,278789,Characterization of Cohen reals,https://mathoverflow.net/questions/278789/characterization-of-cohen-reals,,reference-request,score=15 | tags=reference-request|lo.logic|set-theory|forcing,https://mathoverflow.net/questions/278789/characterization-of-cohen-reals,https://mathoverflow.net/questions/278789/characterization-of-cohen-reals,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/278789/characterization-of-cohen-reals""]"
mathoverflow,34060,When does graph minor containment imply subgraph containment?,https://mathoverflow.net/questions/34060/when-does-graph-minor-containment-imply-subgraph-containment,,reference-request,score=15 | tags=graph-theory|reference-request,https://mathoverflow.net/questions/34060/when-does-graph-minor-containment-imply-subgraph-containment,https://mathoverflow.net/questions/34060/when-does-graph-minor-containment-imply-subgraph-containment,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/34060/when-does-graph-minor-containment-imply-subgraph-containment""]"
mathoverflow,187430,Table with the most seated customers in Chinese restaurant process,https://mathoverflow.net/questions/187430/table-with-the-most-seated-customers-in-chinese-restaurant-process,,reference-request,score=15 | tags=reference-request|pr.probability|stochastic-processes|st.statistics|learning-theory,https://mathoverflow.net/questions/187430/table-with-the-most-seated-customers-in-chinese-restaurant-process,https://mathoverflow.net/questions/187430/table-with-the-most-seated-customers-in-chinese-restaurant-process,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/187430/table-with-the-most-seated-customers-in-chinese-restaurant-process""]"
mathoverflow,451323,Cyclic K-theory as cyclic nerve in a letter of Goodwillie,https://mathoverflow.net/questions/451323/cyclic-k-theory-as-cyclic-nerve-in-a-letter-of-goodwillie,,reference-request,score=15 | tags=reference-request|kt.k-theory-and-homology|cyclic-homology,https://mathoverflow.net/questions/451323/cyclic-k-theory-as-cyclic-nerve-in-a-letter-of-goodwillie,https://mathoverflow.net/questions/451323/cyclic-k-theory-as-cyclic-nerve-in-a-letter-of-goodwillie,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/451323/cyclic-k-theory-as-cyclic-nerve-in-a-letter-of-goodwillie""]"
mathoverflow,165716,Connes&#39; idea to use the hyperfinite $III_1$ factor for the archimedian place of Spec(Z)?,https://mathoverflow.net/questions/165716/connes-idea-to-use-the-hyperfinite-iii-1-factor-for-the-archimedian-place-of,,reference-request,score=15 | tags=reference-request|von-neumann-algebras|field-with-one-element,https://mathoverflow.net/questions/165716/connes-idea-to-use-the-hyperfinite-iii-1-factor-for-the-archimedian-place-of,https://mathoverflow.net/questions/165716/connes-idea-to-use-the-hyperfinite-iii-1-factor-for-the-archimedian-place-of,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/165716/connes-idea-to-use-the-hyperfinite-iii-1-factor-for-the-archimedian-place-of""]"
mathoverflow,133801,Expanding disks lead to what packing of the plane?,https://mathoverflow.net/questions/133801/expanding-disks-lead-to-what-packing-of-the-plane,,reference-request,score=15 | tags=reference-request|pr.probability|discrete-geometry|circle-packing,https://mathoverflow.net/questions/133801/expanding-disks-lead-to-what-packing-of-the-plane,https://mathoverflow.net/questions/133801/expanding-disks-lead-to-what-packing-of-the-plane,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/133801/expanding-disks-lead-to-what-packing-of-the-plane""]"
mathoverflow,115555,For how many primes does an elliptic curve over a totally imaginary field have supersingular reduction?,https://mathoverflow.net/questions/115555/for-how-many-primes-does-an-elliptic-curve-over-a-totally-imaginary-field-have-s,,reference-request,score=15 | tags=nt.number-theory|ag.algebraic-geometry|elliptic-curves|reference-request,https://mathoverflow.net/questions/115555/for-how-many-primes-does-an-elliptic-curve-over-a-totally-imaginary-field-have-s,https://mathoverflow.net/questions/115555/for-how-many-primes-does-an-elliptic-curve-over-a-totally-imaginary-field-have-s,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/115555/for-how-many-primes-does-an-elliptic-curve-over-a-totally-imaginary-field-have-s""]"
mathoverflow,354082,Relevant mathematics to the recent coronavirus outbreak,https://mathoverflow.net/questions/354082/relevant-mathematics-to-the-recent-coronavirus-outbreak,,reference-request,score=14 | tags=reference-request|pr.probability|st.statistics|applied-mathematics|epidemics-modeling,https://mathoverflow.net/questions/354082/relevant-mathematics-to-the-recent-coronavirus-outbreak,https://mathoverflow.net/questions/354082/relevant-mathematics-to-the-recent-coronavirus-outbreak,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/354082/relevant-mathematics-to-the-recent-coronavirus-outbreak""]"
mathoverflow,398037,Integrality of a sequence formed by sums,https://mathoverflow.net/questions/398037/integrality-of-a-sequence-formed-by-sums,,reference-request,score=14 | tags=reference-request|co.combinatorics|sequences-and-series|integer-sequences,https://mathoverflow.net/questions/398037/integrality-of-a-sequence-formed-by-sums,https://mathoverflow.net/questions/398037/integrality-of-a-sequence-formed-by-sums,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/398037/integrality-of-a-sequence-formed-by-sums""]"
mathoverflow,369846,Norms in quadratic fields,https://mathoverflow.net/questions/369846/norms-in-quadratic-fields,,reference-request,score=14 | tags=nt.number-theory|reference-request|algebraic-number-theory,https://mathoverflow.net/questions/369846/norms-in-quadratic-fields,https://mathoverflow.net/questions/369846/norms-in-quadratic-fields,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/369846/norms-in-quadratic-fields""]"
mathoverflow,200664,Obtain any 3-manifold from repeating surgeries on knots in $S^3$,https://mathoverflow.net/questions/200664/obtain-any-3-manifold-from-repeating-surgeries-on-knots-in-s3,,reference-request,score=14 | tags=reference-request|gt.geometric-topology|gn.general-topology|mp.mathematical-physics|knot-theory,https://mathoverflow.net/questions/200664/obtain-any-3-manifold-from-repeating-surgeries-on-knots-in-s3,https://mathoverflow.net/questions/200664/obtain-any-3-manifold-from-repeating-surgeries-on-knots-in-s3,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/200664/obtain-any-3-manifold-from-repeating-surgeries-on-knots-in-s3""]"
mathoverflow,332012,"History of the notion of $(G,X)$-structure",https://mathoverflow.net/questions/332012/history-of-the-notion-of-g-x-structure,,reference-request,score=14 | tags=reference-request|dg.differential-geometry|gt.geometric-topology|lie-groups|ho.history-overview,https://mathoverflow.net/questions/332012/history-of-the-notion-of-g-x-structure,https://mathoverflow.net/questions/332012/history-of-the-notion-of-g-x-structure,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/332012/history-of-the-notion-of-g-x-structure""]"
mathoverflow,79371,"Hilbert&#39;s 3rd problem,number theory, motives, cyclic homology,...",https://mathoverflow.net/questions/79371/hilberts-3rd-problem-number-theory-motives-cyclic-homology,,reference-request,score=14 | tags=reference-request|big-picture|motives|cyclic-homology,https://mathoverflow.net/questions/79371/hilberts-3rd-problem-number-theory-motives-cyclic-homology,https://mathoverflow.net/questions/79371/hilberts-3rd-problem-number-theory-motives-cyclic-homology,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/79371/hilberts-3rd-problem-number-theory-motives-cyclic-homology""]"
mathoverflow,260776,Is the &quot;Moebius Stairway&quot; Graph Already Known?,https://mathoverflow.net/questions/260776/is-the-moebius-stairway-graph-already-known,,reference-request,score=14 | tags=reference-request|graph-theory|examples,https://mathoverflow.net/questions/260776/is-the-moebius-stairway-graph-already-known,https://mathoverflow.net/questions/260776/is-the-moebius-stairway-graph-already-known,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/260776/is-the-moebius-stairway-graph-already-known""]"
mathoverflow,25360,Convergence of L-series,https://mathoverflow.net/questions/25360/convergence-of-l-series,,reference-request,score=14 | tags=dirichlet-series|elliptic-curves|modular-forms|reference-request,https://mathoverflow.net/questions/25360/convergence-of-l-series,https://mathoverflow.net/questions/25360/convergence-of-l-series,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/25360/convergence-of-l-series""]"
mathoverflow,314485,How should I think about the Grothendieck-Springer alteration?,https://mathoverflow.net/questions/314485/how-should-i-think-about-the-grothendieck-springer-alteration,,reference-request,score=14 | tags=reference-request|rt.representation-theory|algebraic-groups|geometric-representation-theory|springer-fibres,https://mathoverflow.net/questions/314485/how-should-i-think-about-the-grothendieck-springer-alteration,https://mathoverflow.net/questions/314485/how-should-i-think-about-the-grothendieck-springer-alteration,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/314485/how-should-i-think-about-the-grothendieck-springer-alteration""]"
mathoverflow,286613,A good reference to the general Chinese Remainder Theorem,https://mathoverflow.net/questions/286613/a-good-reference-to-the-general-chinese-remainder-theorem,,reference-request,score=14 | tags=nt.number-theory|reference-request|congruences,https://mathoverflow.net/questions/286613/a-good-reference-to-the-general-chinese-remainder-theorem,https://mathoverflow.net/questions/286613/a-good-reference-to-the-general-chinese-remainder-theorem,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/286613/a-good-reference-to-the-general-chinese-remainder-theorem""]"
mathoverflow,496784,References for incompleteness proofs using infinite trees or K&#246;nig&#39;s lemma,https://mathoverflow.net/questions/496784/references-for-incompleteness-proofs-using-infinite-trees-or-k%c3%b6nigs-lemma,,reference-request,score=14 | tags=reference-request|lo.logic|trees,https://mathoverflow.net/questions/496784/references-for-incompleteness-proofs-using-infinite-trees-or-k%c3%b6nigs-lemma,https://mathoverflow.net/questions/496784/references-for-incompleteness-proofs-using-infinite-trees-or-k%c3%b6nigs-lemma,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/496784/references-for-incompleteness-proofs-using-infinite-trees-or-k%c3%b6nigs-lemma""]"
mathoverflow,261374,powered partition function generator: 1/2 of them are zeros?,https://mathoverflow.net/questions/261374/powered-partition-function-generator-1-2-of-them-are-zeros,,reference-request,score=14 | tags=nt.number-theory|reference-request|co.combinatorics|partitions,https://mathoverflow.net/questions/261374/powered-partition-function-generator-1-2-of-them-are-zeros,https://mathoverflow.net/questions/261374/powered-partition-function-generator-1-2-of-them-are-zeros,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/261374/powered-partition-function-generator-1-2-of-them-are-zeros""]"
mathoverflow,125878,Reverse mathematics below RCA,https://mathoverflow.net/questions/125878/reverse-mathematics-below-rca,,reference-request,score=14 | tags=lo.logic|computability-theory|reverse-math|proof-theory|reference-request,https://mathoverflow.net/questions/125878/reverse-mathematics-below-rca,https://mathoverflow.net/questions/125878/reverse-mathematics-below-rca,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/125878/reverse-mathematics-below-rca""]"
mathoverflow,187383,"Closure of the orbits of the $SL(2,\mathbb{Z})$-action on $\mathbb{R}^2$",https://mathoverflow.net/questions/187383/closure-of-the-orbits-of-the-sl2-mathbbz-action-on-mathbbr2,,reference-request,score=14 | tags=reference-request|matrices|ds.dynamical-systems|ergodic-theory|group-actions,https://mathoverflow.net/questions/187383/closure-of-the-orbits-of-the-sl2-mathbbz-action-on-mathbbr2,https://mathoverflow.net/questions/187383/closure-of-the-orbits-of-the-sl2-mathbbz-action-on-mathbbr2,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/187383/closure-of-the-orbits-of-the-sl2-mathbbz-action-on-mathbbr2""]"
mathoverflow,118536,Deligne&#39;s 1996 note on exceptional Lie groups,https://mathoverflow.net/questions/118536/delignes-1996-note-on-exceptional-lie-groups,,reference-request,score=14 | tags=lie-algebras|reference-request,https://mathoverflow.net/questions/118536/delignes-1996-note-on-exceptional-lie-groups,https://mathoverflow.net/questions/118536/delignes-1996-note-on-exceptional-lie-groups,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/118536/delignes-1996-note-on-exceptional-lie-groups""]"
mathoverflow,16265,homology with compact supports,https://mathoverflow.net/questions/16265/homology-with-compact-supports,,reference-request,score=14 | tags=homology|at.algebraic-topology|reference-request,https://mathoverflow.net/questions/16265/homology-with-compact-supports,https://mathoverflow.net/questions/16265/homology-with-compact-supports,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/16265/homology-with-compact-supports""]"
mathoverflow,237519,References for Yang-Mills Theory,https://mathoverflow.net/questions/237519/references-for-yang-mills-theory,,reference-request,score=14 | tags=reference-request|mp.mathematical-physics|quantum-field-theory,https://mathoverflow.net/questions/237519/references-for-yang-mills-theory,https://mathoverflow.net/questions/237519/references-for-yang-mills-theory,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/237519/references-for-yang-mills-theory""]"
mathoverflow,144464,Who is Petrov of the Petrov-Galerkin method?,https://mathoverflow.net/questions/144464/who-is-petrov-of-the-petrov-galerkin-method,,reference-request,score=14 | tags=reference-request|ap.analysis-of-pdes|ho.history-overview|na.numerical-analysis,https://mathoverflow.net/questions/144464/who-is-petrov-of-the-petrov-galerkin-method,https://mathoverflow.net/questions/144464/who-is-petrov-of-the-petrov-galerkin-method,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/144464/who-is-petrov-of-the-petrov-galerkin-method""]"
mathoverflow,40938,Is the model category of Complete Segal Spaces right proper?,https://mathoverflow.net/questions/40938/is-the-model-category-of-complete-segal-spaces-right-proper,,reference-request,score=14 | tags=simplicial-stuff|model-categories|infinity-categories|reference-request|at.algebraic-topology,https://mathoverflow.net/questions/40938/is-the-model-category-of-complete-segal-spaces-right-proper,https://mathoverflow.net/questions/40938/is-the-model-category-of-complete-segal-spaces-right-proper,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/40938/is-the-model-category-of-complete-segal-spaces-right-proper""]"
mathoverflow,60895,Suggestions for mathematics encyclopedia,https://mathoverflow.net/questions/60895/suggestions-for-mathematics-encyclopedia,,reference-request,score=14 | tags=reference-request|books|soft-question,https://mathoverflow.net/questions/60895/suggestions-for-mathematics-encyclopedia,https://mathoverflow.net/questions/60895/suggestions-for-mathematics-encyclopedia,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/60895/suggestions-for-mathematics-encyclopedia""]"
mathoverflow,319725,(Sharp) inequality for Beta function,https://mathoverflow.net/questions/319725/sharp-inequality-for-beta-function,,reference-request,score=14 | tags=reference-request|ca.classical-analysis-and-odes|inequalities|special-functions,https://mathoverflow.net/questions/319725/sharp-inequality-for-beta-function,https://mathoverflow.net/questions/319725/sharp-inequality-for-beta-function,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/319725/sharp-inequality-for-beta-function""]"
mathoverflow,31571,Non-existence of small resolutions for the singularity $y^2=u^2+v^2+w^3$,https://mathoverflow.net/questions/31571/non-existence-of-small-resolutions-for-the-singularity-y2-u2v2w3,,reference-request,score=14 | tags=ag.algebraic-geometry|reference-request,https://mathoverflow.net/questions/31571/non-existence-of-small-resolutions-for-the-singularity-y2-u2v2w3,https://mathoverflow.net/questions/31571/non-existence-of-small-resolutions-for-the-singularity-y2-u2v2w3,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/31571/non-existence-of-small-resolutions-for-the-singularity-y2-u2v2w3""]"
mathoverflow,164554,References for particular topics related to Langlands,https://mathoverflow.net/questions/164554/references-for-particular-topics-related-to-langlands,,reference-request,score=14 | tags=nt.number-theory|reference-request|big-list|intuition|langlands-conjectures,https://mathoverflow.net/questions/164554/references-for-particular-topics-related-to-langlands,https://mathoverflow.net/questions/164554/references-for-particular-topics-related-to-langlands,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/164554/references-for-particular-topics-related-to-langlands""]"
mathoverflow,208525,"Geometric Mean of $L(1,\chi)$ for quadratic Dirichlet characters",https://mathoverflow.net/questions/208525/geometric-mean-of-l1-chi-for-quadratic-dirichlet-characters,,reference-request,score=14 | tags=nt.number-theory|reference-request|analytic-number-theory|algebraic-number-theory,https://mathoverflow.net/questions/208525/geometric-mean-of-l1-chi-for-quadratic-dirichlet-characters,https://mathoverflow.net/questions/208525/geometric-mean-of-l1-chi-for-quadratic-dirichlet-characters,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/208525/geometric-mean-of-l1-chi-for-quadratic-dirichlet-characters""]"
mathoverflow,355174,Expansion of $\det(A+B)$,https://mathoverflow.net/questions/355174/expansion-of-detab,,reference-request,score=14 | tags=reference-request|matrices|determinants,https://mathoverflow.net/questions/355174/expansion-of-detab,https://mathoverflow.net/questions/355174/expansion-of-detab,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/355174/expansion-of-detab""]"
mathoverflow,148626,Model structure for cooperads and for coalgebras,https://mathoverflow.net/questions/148626/model-structure-for-cooperads-and-for-coalgebras,,reference-request,score=14 | tags=reference-request|soft-question|model-categories|operads,https://mathoverflow.net/questions/148626/model-structure-for-cooperads-and-for-coalgebras,https://mathoverflow.net/questions/148626/model-structure-for-cooperads-and-for-coalgebras,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/148626/model-structure-for-cooperads-and-for-coalgebras""]"
mathoverflow,386132,Does $0\to I\to\mathrm{Gal}_K\to\mathrm{Gal}_k\to 0$ always split?,https://mathoverflow.net/questions/386132/does-0-to-i-to-mathrmgal-k-to-mathrmgal-k-to-0-always-split,,reference-request,score=14 | tags=ag.algebraic-geometry|reference-request|etale-cohomology|local-fields,https://mathoverflow.net/questions/386132/does-0-to-i-to-mathrmgal-k-to-mathrmgal-k-to-0-always-split,https://mathoverflow.net/questions/386132/does-0-to-i-to-mathrmgal-k-to-mathrmgal-k-to-0-always-split,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/386132/does-0-to-i-to-mathrmgal-k-to-mathrmgal-k-to-0-always-split""]"
mathoverflow,144518,Kontsevich integral : state of the art,https://mathoverflow.net/questions/144518/kontsevich-integral-state-of-the-art,,reference-request,score=14 | tags=reference-request|at.algebraic-topology|knot-theory|quantum-topology,https://mathoverflow.net/questions/144518/kontsevich-integral-state-of-the-art,https://mathoverflow.net/questions/144518/kontsevich-integral-state-of-the-art,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/144518/kontsevich-integral-state-of-the-art""]"
mathoverflow,268169,References for reasoning about the spectrum of a convex body?,https://mathoverflow.net/questions/268169/references-for-reasoning-about-the-spectrum-of-a-convex-body,,reference-request,score=14 | tags=reference-request|pr.probability|sp.spectral-theory|convex-geometry|random-matrices,https://mathoverflow.net/questions/268169/references-for-reasoning-about-the-spectrum-of-a-convex-body,https://mathoverflow.net/questions/268169/references-for-reasoning-about-the-spectrum-of-a-convex-body,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/268169/references-for-reasoning-about-the-spectrum-of-a-convex-body""]"
mathoverflow,227720,Geometric characterization of martingales,https://mathoverflow.net/questions/227720/geometric-characterization-of-martingales,,reference-request,score=14 | tags=reference-request|dg.differential-geometry|pr.probability|riemannian-geometry|stochastic-calculus,https://mathoverflow.net/questions/227720/geometric-characterization-of-martingales,https://mathoverflow.net/questions/227720/geometric-characterization-of-martingales,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/227720/geometric-characterization-of-martingales""]"
mathoverflow,152193,When taking the fixed points commutes with taking the orbits,https://mathoverflow.net/questions/152193/when-taking-the-fixed-points-commutes-with-taking-the-orbits,,reference-request,score=14 | tags=reference-request|gr.group-theory|group-actions,https://mathoverflow.net/questions/152193/when-taking-the-fixed-points-commutes-with-taking-the-orbits,https://mathoverflow.net/questions/152193/when-taking-the-fixed-points-commutes-with-taking-the-orbits,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/152193/when-taking-the-fixed-points-commutes-with-taking-the-orbits""]"
mathoverflow,89530,Manin&#39;s lectures on algebraic geometry,https://mathoverflow.net/questions/89530/manins-lectures-on-algebraic-geometry,,reference-request,score=14 | tags=ag.algebraic-geometry|reference-request,https://mathoverflow.net/questions/89530/manins-lectures-on-algebraic-geometry,https://mathoverflow.net/questions/89530/manins-lectures-on-algebraic-geometry,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/89530/manins-lectures-on-algebraic-geometry""]"
mathoverflow,111418,Egg-ovoid rolling down an inclined plane,https://mathoverflow.net/questions/111418/egg-ovoid-rolling-down-an-inclined-plane,,reference-request,score=14 | tags=classical-mechanics|mg.metric-geometry|dg.differential-geometry|reference-request,https://mathoverflow.net/questions/111418/egg-ovoid-rolling-down-an-inclined-plane,https://mathoverflow.net/questions/111418/egg-ovoid-rolling-down-an-inclined-plane,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/111418/egg-ovoid-rolling-down-an-inclined-plane""]"
mathoverflow,52311,Perimeters of random-walk polygons,https://mathoverflow.net/questions/52311/perimeters-of-random-walk-polygons,,reference-request,score=14 | tags=reference-request|pr.probability|discrete-geometry|random-walks,https://mathoverflow.net/questions/52311/perimeters-of-random-walk-polygons,https://mathoverflow.net/questions/52311/perimeters-of-random-walk-polygons,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/52311/perimeters-of-random-walk-polygons""]"
mathoverflow,482019,Lie theory for quantum groups?,https://mathoverflow.net/questions/482019/lie-theory-for-quantum-groups,,reference-request,score=14 | tags=reference-request|lie-algebras|oa.operator-algebras|quantum-groups|hopf-algebras,https://mathoverflow.net/questions/482019/lie-theory-for-quantum-groups,https://mathoverflow.net/questions/482019/lie-theory-for-quantum-groups,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/482019/lie-theory-for-quantum-groups""]"
mathoverflow,412955,Representation theory of Kac-Moody algebras in positive characteristic,https://mathoverflow.net/questions/412955/representation-theory-of-kac-moody-algebras-in-positive-characteristic,,reference-request,score=14 | tags=reference-request|rt.representation-theory|modular-representation-theory|kac-moody-algebras,https://mathoverflow.net/questions/412955/representation-theory-of-kac-moody-algebras-in-positive-characteristic,https://mathoverflow.net/questions/412955/representation-theory-of-kac-moody-algebras-in-positive-characteristic,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/412955/representation-theory-of-kac-moody-algebras-in-positive-characteristic""]"
mathoverflow,350866,Computations using &quot;Stover&#39;s spectral sequence&quot;,https://mathoverflow.net/questions/350866/computations-using-stovers-spectral-sequence,,reference-request,score=14 | tags=reference-request|at.algebraic-topology|homotopy-theory|simplicial-stuff|spectral-sequences,https://mathoverflow.net/questions/350866/computations-using-stovers-spectral-sequence,https://mathoverflow.net/questions/350866/computations-using-stovers-spectral-sequence,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/350866/computations-using-stovers-spectral-sequence""]"
mathoverflow,286812,A symmetry of lattice paths,https://mathoverflow.net/questions/286812/a-symmetry-of-lattice-paths,,reference-request,score=14 | tags=reference-request|co.combinatorics|random-walks|enumerative-combinatorics|bijective-combinatorics,https://mathoverflow.net/questions/286812/a-symmetry-of-lattice-paths,https://mathoverflow.net/questions/286812/a-symmetry-of-lattice-paths,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/286812/a-symmetry-of-lattice-paths""]"
mathoverflow,190996,A bit of history of Verdier duality,https://mathoverflow.net/questions/190996/a-bit-of-history-of-verdier-duality,,reference-request,score=14 | tags=reference-request|ho.history-overview|higher-category-theory|sheaf-theory|higher-algebra,https://mathoverflow.net/questions/190996/a-bit-of-history-of-verdier-duality,https://mathoverflow.net/questions/190996/a-bit-of-history-of-verdier-duality,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/190996/a-bit-of-history-of-verdier-duality""]"
